player_name,match_type,match_id,runs,balls_faced,fours,sixes,not_outs,strike_rate,avg,power_play_impact,match_winning_impact,death_overs_efficiency,pressure_handling,boundary_consistency,confidence_interval,form_index
MA Starc,TEST,29-Jan-25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,254.32809198582856
MA Wood,TEST,2024,641,110,12,2,2,68.555,37.2,51.422000000000004,93.86,30.5665,48.6,38.18181818181818,0.692775,641.0
MADI Hemantha,T20,2026,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
MB Kruger,ODI,04-Apr-26,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
MB Kruger,ODI,09-Mar-25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
MB Kruger,ODI,14-Feb-25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
MB Kruger,ODI,2024,154,210,16,0,0,73.33,22.0,61.332,33.0,21.999,11.0,22.857142857142858,0.7166499999999999,60.797473351756814
MB Kruger,ODI,2025,239,354,15,5,0,33.755,23.9,43.502,43.019999999999996,35.1265,11.95,16.949152542372882,0.518775,125.05859868017743
MB Kruger,ODI,2026,45,82,5,1,0,27.435,11.25,20.974,13.5,13.2305,5.625,21.95121951219512,0.487175,97.83861524495354
MB Kruger,T20,2026,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
MD Patel,ODI,16-Sep-24,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
MD Patel,ODI,2024,502,555,42,9,1,30.150000000000002,50.2,96.06,90.36000000000001,54.045,40.1,27.56756756756757,0.50075,295.29411764705884
MD Patel,ODI,2025,340,432,33,2,0,78.7,28.33,97.48,56.664,33.61,14.165,24.305555555555554,0.7434999999999999,315.7077625570776
MD Patel,T20,09-Apr-24,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
MD Patel,T20,2024,288,228,38,7,0,63.155,22.15,100.0,46.519999999999996,53.9465,11.075,59.21052631578947,0.665775,169.41176470588235
MD Patel,T20,2025,365,223,33,13,1,163.67,73.0,100.0,94.9,100.0,51.5,61.88340807174888,0.8316500000000001,258.72146118721463
MD Rae,TEST,10-Dec-25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
MD Rae,TEST,2025,226,0,0,0,0,24.5,28.25,9.8,45.2,7.35,14.125,0.0,0.4725,132.94117647058823
MD Shanaka,T20,08-Feb-26,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
MD Shanaka,T20,2024,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
MD Shanaka,T20,2026,236,134,6,22,1,88.055,23.6,47.222,42.480000000000004,100.0,26.8,62.6865671641791,0.7902750000000001,107.76255707762557
MDKJ Perera,T20,2024,295,217,34,6,1,135.94,24.58,100.0,49.164,70.782,27.29,55.29953917050691,0.95,295.0
MDKJ Perera,T20,2025,357,253,37,11,1,70.55,23.8,100.0,54.74000000000001,76.16499999999999,26.9,56.91699604743083,0.7027500000000001,331.47058823529414
MG Bracewell,ODI,10-Feb-25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
MG Bracewell,ODI,11-Jan-26,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
MG Bracewell,ODI,14-Jan-26,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
MG Bracewell,ODI,19-Feb-25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
MG Bracewell,ODI,2024,109,0,1,0,0,22.8,21.8,11.120000000000001,28.340000000000003,6.84,10.9,100.0,0.46399999999999997,39.306191626699366
MG Bracewell,ODI,2025,910,372,25,16,5,47.09,31.88,68.836,100.0,94.127,90.94,33.064516129032256,0.58545,335.34273775402306
MG Bracewell,ODI,2026,134,36,2,3,1,76.74,90.0,34.696,85.4,38.022,60.0,41.66666666666667,0.7337,269.51905294167454
MG Bracewell,ODI,29-Mar-25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,183.71702064320996
MG Bracewell,T20,16-Mar-25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
MG Bracewell,T20,2025,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
MG Bracewell,T20,27-Apr-24,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
MG Bracewell,TEST,2025,80,140,10,0,0,28.57,26.66,31.428,29.328000000000003,8.571,13.33,21.428571428571427,0.49284999999999995,80.0
MG Erasmus,ODI,04-Apr-26,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
MG Erasmus,ODI,2024,767,434,42,9,1,38.10333333333333,33.09,99.24133333333333,100.0,56.431,31.545,35.25345622119816,0.5405166666666666,451.1764705882353
MG Erasmus,ODI,2025,553,382,14,7,0,28.17,22.13,39.268,73.00399999999999,43.451,11.065,16.49214659685864,0.49085,497.6712328767124
MG Erasmus,ODI,2026,155,115,5,1,0,38.086666666666666,32.5,25.23466666666667,41.5,16.426000000000002,16.25,15.652173913043477,0.5404333333333333,362.3884721673905
MG Erasmus,T20,10-Feb-26,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
MG Erasmus,T20,18-Feb-26,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
MG Erasmus,T20,2024,608,282,31,13,2,70.86,33.0,90.344,87.2,86.258,46.5,46.808510638297875,0.7043,277.6255707762557
MG Erasmus,T20,2025,276,224,22,8,1,61.605,30.66,68.642,52.128,58.4815,30.33,40.17857142857143,0.658025,276.98381365969203
MG Erasmus,T20,2026,194,139,12,9,0,69.78,27.71,51.912000000000006,41.568,65.934,13.855,45.32374100719424,0.6989,247.05924777325012
MG Neser,TEST,04-Dec-25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
MG Neser,TEST,04-Jan-26,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
MG Neser,TEST,2025,235,95,8,0,0,27.560000000000002,18.4,27.024,38.22,8.268,9.2,25.263157894736842,0.4878,107.30593607305936
MG Neser,TEST,2026,139,90,4,0,0,22.686666666666667,24.0,17.074666666666666,33.1,6.806,12.0,13.333333333333334,0.46343333333333336,119.81839715752074
MH Cross,ODI,03-Mar-24,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
MH Cross,ODI,06-Apr-26,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
MH Cross,ODI,06-Jun-25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
MH Cross,ODI,08-Apr-26,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
MH Cross,ODI,12-Apr-26,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
MH Cross,ODI,14-May-25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
MH Cross,ODI,16-Jul-24,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
MH Cross,ODI,16-May-25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
MH Cross,ODI,2024,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
MH Cross,ODI,2025,202,223,21,0,0,45.29,25.25,60.116,40.400000000000006,13.587,12.625,28.251121076233183,0.5764499999999999,62.36155971073174
MH Cross,ODI,2026,38,45,4,0,1,28.146666666666665,38.0,19.258666666666667,34.2,8.443999999999999,34.0,26.666666666666668,0.4907333333333333,54.90566438531261
MH Cross,ODI,22-Jul-24,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,38.20277558879993
MH Cross,ODI,26-Jul-24,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,26.629813628983506
MH Cross,ODI,31-Oct-24,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,18.586316688171966
MH Cross,T20,2026,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
MJ Hay,ODI,02-Apr-25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
MJ Hay,ODI,05-Apr-25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
MJ Hay,ODI,05-Jan-25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
MJ Hay,ODI,11-Jan-26,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
MJ Hay,ODI,14-Jan-26,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
MJ Hay,ODI,17-Nov-24,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
MJ Hay,ODI,18-Jan-26,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
MJ Hay,ODI,2024,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
MJ Hay,ODI,2025,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
MJ Hay,ODI,2026,20,19,2,0,0,35.086666666666666,10.0,18.034666666666666,10.0,10.526,5.0,31.57894736842105,0.5254333333333334,6.1744118525476965
MJ Hay,ODI,29-Mar-25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,4.284722973212801
MJ Hay,T20,10-Nov-24,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
MJ Hay,T20,16-Mar-25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
MJ Hay,T20,2024,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
MJ Hay,T20,2025,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
MJ Hay,T20,23-Mar-25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
MJ Hay,T20,26-Mar-25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
MJ Hay,T20,28-Dec-24,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
MJ Hay,TEST,10-Dec-25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
MJ Hay,TEST,2025,61,93,9,1,0,32.795,61.0,31.118000000000002,54.900000000000006,14.8385,30.5,32.25806451612903,0.513975,35.88235294117647
MJ Henry,ODI,2025,576,0,0,0,0,10.79,18.58,4.316,72.464,3.2369999999999997,9.29,0.0,0.40395,576.0
MJ Henry,T20,2026,328,0,0,0,0,16.84,25.23,6.736000000000001,52.983999999999995,5.052,12.615,0.0,0.43420000000000003,328.0
MJ Henry,TEST,2024,1079,216,21,10,0,40.18,18.58,58.072,100.0,62.054,9.29,43.05555555555556,0.5509000000000001,1079.0
MJ Henry,TEST,2025,218,0,0,0,0,27.45,10.9,10.98,30.520000000000003,8.235,5.45,0.0,0.48725,572.5294117647059
MJ Humphreys,T20,14-Feb-26,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
MJ Humphreys,T20,2026,217,0,0,0,0,14.3,16.69,5.720000000000001,35.052,4.29,8.345,0.0,0.4215,127.64705882352942
MJ Humphreys,TEST,2025,470,0,0,0,0,32.39,33.57,12.956000000000001,73.856,9.717,16.785,0.0,0.51195,470.0
MJ Leach,TEST,2024,599,0,0,0,0,57.11,33.27,22.844,86.516,17.133,16.635,0.0,0.63555,599.0
MJ Potts,ODI,2024,198,0,1,0,0,27.0,24.75,12.8,39.6,8.1,12.375,100.0,0.485,198.0
MJ Potts,ODI,21-Sep-24,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,81.52941176470588
MJ Potts,TEST,04-Jan-26,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
MJ Potts,TEST,2024,387,0,0,0,0,28.615,29.76,11.446,62.50800000000001,8.584499999999998,14.88,0.0,0.493075,227.64705882352942
MJ Potts,TEST,2026,19,59,3,0,2,16.1,0.0,12.440000000000001,1.9,4.83,30.0,15.254237288135593,0.4305,132.37442922374427
MJ Santner,ODI,05-Jan-25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
MJ Santner,ODI,2025,881,182,14,12,4,50.19333333333333,26.84,48.07733333333333,100.0,75.05799999999999,73.42,42.857142857142854,0.6009666666666666,518.2352941176471
MJ Santner,ODI,24-Feb-25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,281.5981735159817
MJ Santner,T20,2026,671,182,23,12,4,84.675,34.25,79.87,94.5,85.4025,77.125,57.69230769230769,0.773375,671.0
MJ Santner,T20,23-Feb-24,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,276.29411764705884
MJ Santner,TEST,04-Feb-24,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
MJ Santner,TEST,07-Aug-25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
MJ Santner,TEST,2024,803,421,26,13,0,34.17,29.33,65.668,100.0,75.251,14.665,27.790973871733968,0.52085,366.6666666666667
MJ Santner,TEST,2025,77,0,0,0,0,25.625,19.25,10.25,23.1,7.6875,9.625,0.0,0.478125,252.30951440979078
MM Baig,T20,2025,594,209,15,17,4,70.27,30.44,58.108000000000004,83.75200000000001,100.0,75.22,45.933014354066984,0.7013499999999999,594.0
MM English,ODI,2024,107,122,9,2,0,87.7,107.0,53.080000000000005,96.30000000000001,36.31,53.5,27.049180327868854,0.7885,107.0
MNK Fernando,ODI,2024,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
MNM Aslam,T20,12-Apr-25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
MNM Aslam,T20,2024,551,0,0,0,0,23.25,22.95,9.3,73.46000000000001,6.975,11.475,0.0,0.46625,324.11764705882354
MO Kitunda,T20,2026,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
MP Breetzke,ODI,2025,706,730,60,17,1,96.71,64.18,100.0,100.0,100.0,47.09,31.643835616438356,0.8335499999999999,706.0
MP Kuhnemann,TEST,2025,275,0,0,0,0,34.68,17.18,13.872,41.244,10.404,8.59,0.0,0.5234000000000001,275.0
MP O'Dowd,ODI,11-Nov-24,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
MP O'Dowd,ODI,12-Jun-25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
MP O'Dowd,ODI,2024,428,636,41,9,1,33.645,38.9,95.458,73.92,55.0935,34.45,23.58490566037736,0.518225,195.4337899543379
MP O'Dowd,ODI,2025,429,455,39,11,1,47.14,47.66,96.856,81.02799999999999,69.142,38.83,32.967032967032964,0.5857,287.6431109356494
MP O'Dowd,T20,2024,445,386,43,12,1,57.64,26.17,100.0,65.436,77.292,28.085,42.74611398963731,0.6382,445.0
MP O'Dowd,T20,2025,275,201,30,5,2,68.405,39.28,87.362,58.92400000000001,45.5215,49.64,52.23880597014926,0.692025,345.0
MP Stoinis,T20,2024,687,211,24,20,5,84.0,36.66,81.6,98.028,100.0,93.33,62.55924170616113,0.77,687.0
MPS Cheema,T20,2025,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
MPS Cheema,T20,29-Jun-25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
MR Adair,ODI,2024,313,0,1,0,0,32.66,34.77,15.064,59.116,9.797999999999998,17.385,100.0,0.5133,313.0
MR Adair,T20,2024,426,0,0,0,0,13.08,17.04,5.232,56.232,3.924,8.52,0.0,0.4154,426.0
MR Adair,T20,2026,256,0,0,0,0,18.1,25.6,7.240000000000001,46.080000000000005,5.430000000000001,12.8,0.0,0.44049999999999995,326.00000000000006
MR Adair,TEST,2024,186,0,0,0,0,32.91,15.5,13.164,31.0,9.873,7.75,0.0,0.51455,186.0
MR Adair,TEST,2025,196,117,13,1,0,76.74000000000001,46.5,56.696000000000005,56.800000000000004,28.022000000000002,23.25,35.8974358974359,0.7337,191.88235294117646
MR Marsh,ODI,2024,122,145,12,5,0,84.13,30.5,57.652,36.6,50.239,15.25,35.172413793103445,0.77065,122.0
MR Marsh,ODI,2025,304,353,28,9,1,86.11,60.8,90.444,79.03999999999999,70.833,45.4,31.444759206798867,0.7805500000000001,229.05882352941177
MR Marsh,T20,2024,357,248,29,23,2,143.95,27.46,100.0,57.668000000000006,100.0,43.730000000000004,62.903225806451616,0.93025,357.0
MR Marsh,T20,2025,454,287,39,29,2,158.18,37.83,100.0,75.664,100.0,48.915,71.0801393728223,0.8591,414.05882352941177
MR Marsh,T20,2026,137,77,16,8,1,177.92,45.66,100.0,50.227999999999994,93.376,37.83,93.5064935064935,0.7604000000000001,287.5479452054795
MR Marsh,TEST,14-Dec-24,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
MR Marsh,TEST,2024,496,475,34,5,0,42.656666666666666,42.6,85.06266666666667,83.68,37.797,21.3,24.63157894736842,0.5632833333333334,291.7647058823529
MRJ Watt,ODI,08-Apr-26,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
MRJ Watt,ODI,2024,334,0,0,0,0,21.65,33.4,8.66,60.12,6.494999999999999,16.7,0.0,0.45825000000000005,196.47058823529412
MRJ Watt,ODI,2025,610,153,6,7,4,47.416666666666664,43.54,30.966666666666665,95.832,49.225,81.77,25.490196078431374,0.5870833333333333,385.29680365296804
MRJ Watt,ODI,2026,106,42,2,1,1,33.42666666666667,27.0,17.37066666666667,32.2,15.028,28.5,21.428571428571427,0.5171333333333333,275.03355704697987
MS Chapman,ODI,2025,368,345,39,11,1,106.66,73.6,100.0,95.67999999999999,86.99799999999999,51.8,43.47826086956522,0.8833,368.0
MS Chapman,T20,06-Nov-25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
MS Chapman,T20,2025,282,177,23,17,1,79.66,21.69,77.864,45.552,100.0,25.845,67.79661016949153,0.7483,165.88235294117646
MS Chapman,T20,2026,184,130,17,7,0,70.765,20.44,62.306,34.751999999999995,56.2295,10.22,55.38461538461539,0.7038249999999999,174.1552511415525
MS Chapman,T20,21-Jan-26,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,105.40071061981838
MS Maker,T20,2026,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
MS Wade,T20,11-Feb-24,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
MS Wade,T20,13-Feb-24,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
MS Wade,T20,2024,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
MT Renshaw,ODI,19-Oct-25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
MT Renshaw,ODI,2025,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
MT Renshaw,T20,2026,120,99,8,2,0,121.21,24.0,64.48400000000001,31.200000000000003,46.363,12.0,30.3030303030303,0.95,120.0
MTMMJ Ave,T20,09-May-25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
MTMMJ Ave,T20,2024,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
MTMMJ Ave,T20,21-Aug-24,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
MTMMJ Ave,T20,24-Aug-24,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
MV Pavlovic,T20,2025,258,0,0,0,0,13.5,16.12,5.4,38.696,4.05,8.06,0.0,0.4175,258.0
MVT Fernando,TEST,2024,665,0,0,0,0,21.205,22.93,8.482,84.844,6.3614999999999995,11.465,0.0,0.456025,665.0
MW Forde,ODI,04-Feb-24,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
MW Forde,ODI,2024,252,0,0,0,0,14.25,25.2,5.7,45.36,4.2749999999999995,12.6,0.0,0.42125,148.23529411764707
MW Forde,ODI,2025,544,94,10,11,0,89.68,45.88,55.87200000000001,91.104,81.904,22.94,67.02127659574468,0.7984,328.9497716894977
MW Forde,T20,05-Nov-25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
MW Forde,T20,15-Feb-26,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
MW Forde,T20,2025,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
MW Forde,T20,2026,274,0,0,0,0,19.18,24.9,7.672000000000001,47.32,5.754,12.45,0.0,0.4459,108.17212791156732
MW Jones,ODI,08-Apr-26,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
MW Jones,ODI,08-Jun-25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
MW Jones,ODI,2025,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
MW Jones,ODI,2026,9,5,0,1,1,90.0,0.0,36.0,0.9,32.0,15.0,60.0,0.8,3.553099091985788
MW Short,ODI,2024,184,182,18,7,0,50.545,26.28,56.218,39.424,50.1635,13.14,41.20879120879121,0.602725,184.0
MW Short,ODI,2025,197,227,19,4,0,86.78,28.14,72.712,42.212,46.034,14.07,30.396475770925107,0.7839,191.6470588235294
MW Short,T20,01-Feb-26,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
MW Short,T20,11-Sep-24,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
MW Short,T20,2024,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
MWR Stokes,T20,09-Jun-24,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
MWR Stokes,T20,2024,317,227,28,9,6,139.64,52.83,100.0,73.964,86.892,100.0,48.89867841409691,0.95,186.47058823529412
MWR Stokes,T20,2025,260,202,25,2,4,128.71,65.0,100.0,78.0,48.613,92.5,40.099009900990104,0.95,220.0456621004566
MWR Stokes,T20,2026,140,93,15,3,0,150.53,70.0,90.212,70.0,60.159,35.0,58.064516129032256,0.89735,188.4445321752862
Maaz Khan,T20,2026,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
Maaz Sadaqat,ODI,2026,131,79,9,6,0,68.655,33.0,45.462,39.5,50.5965,16.5,56.9620253164557,0.693275,131.0
Mahedi Hasan,T20,12-Oct-24,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
Mahedi Hasan,T20,2025,458,0,0,0,0,8.52,20.81,3.408,62.44799999999999,2.5559999999999996,10.405,0.0,0.3926,269.4117647058824
Mahidul Islam Ankon,TEST,2024,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
Mahidul Islam Ankon,TEST,29-Oct-24,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
Mahmudul Hasan Joy,TEST,08-May-26,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
Mahmudul Hasan Joy,TEST,2024,162,425,16,1,0,19.055,13.5,39.622,27.0,10.7165,6.75,12.0,0.44527500000000003,95.29411764705883
Mahmudul Hasan Joy,TEST,2025,312,563,30,4,0,27.705,62.4,71.082,81.12,28.3115,31.2,18.117229129662523,0.488525,194.24657534246575
Mahmudul Hasan Joy,TEST,2026,10,29,2,0,1,17.24,10.0,10.896,9.0,5.172,20.0,20.689655172413794,0.4362,121.50809317015396
Mahmudul Hasan Joy,TEST,22-Nov-24,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,77.69139230464101
Mahmudullah,ODI,2024,337,354,23,15,2,95.19,48.14,84.076,72.212,100.0,54.07,32.20338983050847,0.82595,337.0
Mahmudullah,T20,2024,322,273,23,13,3,117.94,23.0,93.176,50.60000000000001,100.0,56.5,39.56043956043956,0.9397,322.0
Manan Ali,T20,05-Feb-24,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
Manan Ali,T20,12-Feb-24,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
Manan Ali,T20,2024,378,259,16,29,4,72.97,22.23,61.188,55.584,100.0,71.115,52.12355212355213,0.71485,172.6027397260274
Manan Bashir,T20,2025,317,119,13,38,3,133.19,45.28,79.27600000000001,67.924,100.0,67.64,100.0,0.95,317.0
Manan Bashir,T20,2026,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,130.52941176470588
Manoj Adhikari,T20,07-Feb-24,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
Manpreet Singh,T20,2024,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
Manpreet Singh,T20,2025,337,254,20,13,0,66.335,22.46,66.53399999999999,51.668000000000006,84.9005,11.23,38.976377952755904,0.6816749999999999,198.23529411764707
Manpreet Singh,T20,25-Apr-25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,107.71689497716895
Mansoor Safi,T20,17-May-25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
Mansoor Safi,T20,18-May-25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
Mansoor Safi,T20,2025,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
Md Ariyan,T20,2025,278,201,20,19,3,138.3,27.8,95.32000000000001,50.040000000000006,100.0,58.9,58.2089552238806,0.95,278.0
Md Shuayeb,T20,29-Dec-25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
Meet Bhavsar,T20,2024,679,550,55,19,3,41.15,29.52,100.0,91.516,100.0,59.76,40.36363636363637,0.5557500000000001,679.0
Mehboob Ali,T20,2025,299,153,36,21,0,195.42,27.18,100.0,51.644,100.0,13.59,100.0,0.6729,299.0
